REQUEST_TIME,DEVICE_IP,ID,USER_ID,ID_TYPE,OPERATING_SYSTEM
09:18.3,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
09:30.6,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
09:40.0,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
09:41.3,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
10:02.2,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
10:22.1,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
10:22.1,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
10:41.5,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
10:59.2,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
11:21.0,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
11:43.2,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
12:37.6,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
12:43.1,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
14:05.4,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
14:17.3,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
14:17.3,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
14:55.8,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
15:25.7,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
15:44.2,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
16:28.4,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
17:16.2,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
17:33.5,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
17:49.5,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
17:49.5,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
18:01.1,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
18:12.3,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
18:29.5,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
19:03.1,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
35:06.6,2001:5be0:96c0:::,YPW0T5TYMVM8WIKFHAAOX0,7,WEB_ID,android
03:26.4,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
06:53.1,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
08:39.6,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
12:06.9,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
12:25.0,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
14:42.9,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
24:55.6,2001:c81c:ec9f:::,YPW0T5TYMVM8WIKFHAAOX0,7,WEB_ID,android
23:25.5,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
23:38.4,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
24:43.3,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
38:38.4,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
39:20.6,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
39:37.0,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
41:46.7,55.244.46.46,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
21:37.6,2001:6fc0:e5ef:::,YPW0T5TYMVM8WIKFHAAOX0,7,WEB_ID,android
14:02.4,2001:6fc0:e5ef:::,YPW0T5TYMVM8WIKFHAAOX0,7,WEB_ID,android
29:37.2,2001:8614:f8f6:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
32:14.7,2001:8614:f8f6:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
33:07.9,2001:8614:f8f6:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
33:27.5,2001:8614:f8f6:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
35:05.0,2001:8614:f8f6:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
36:50.3,2001:8614:f8f6:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
00:02.7,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
01:05.5,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
01:35.1,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
07:51.3,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
08:07.5,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
08:35.1,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
16:51.0,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
46:17.1,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
46:49.3,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
47:05.2,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
47:05.2,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
48:25.6,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
48:41.5,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
48:57.4,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
49:13.5,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
49:29.6,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
49:45.6,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
50:17.5,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
52:10.1,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
52:58.1,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
53:14.4,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
53:14.6,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
53:30.5,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
53:46.4,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
56:26.9,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
56:42.9,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
56:58.9,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
57:14.8,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
59:25.5,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
59:41.2,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
00:11.0,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
00:26.7,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
00:43.3,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
02:42.0,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
03:30.2,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
03:46.8,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
05:09.1,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
05:56.2,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
06:28.4,2001:f1d2:31a2:::,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
11:28.0,2001:6fc0:e5ef:::,YPW0T5TYMVM8WIKFHAAOX0,7,WEB_ID,android
03:01.7,2001:6fc0:e5ef:::,YPW0T5TYMVM8WIKFHAAOX0,7,WEB_ID,android
56:39.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
56:40.6,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
57:05.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
02:04.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
04:25.2,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
06:02.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
06:37.6,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
07:52.5,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
08:39.6,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
11:23.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
12:34.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
23:18.9,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
26:07.3,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
26:07.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
26:53.2,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
33:53.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
34:31.7,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
35:07.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
38:27.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
38:44.9,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
39:33.3,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
39:59.1,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
39:59.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
11:06.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
15:06.5,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
15:39.5,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
15:56.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
17:18.5,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
03:53.1,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
04:08.5,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
04:42.9,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
04:58.7,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
05:31.3,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
06:20.1,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
06:52.9,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
07:11.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
07:26.9,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
07:43.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
07:59.7,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
08:32.3,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
08:48.5,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
09:04.7,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
09:21.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
09:21.2,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
13:34.7,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
13:37.6,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
13:53.9,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
14:43.9,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
15:33.6,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
15:50.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
16:12.9,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
17:05.2,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
19:34.7,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
20:35.5,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
24:40.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
29:55.7,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
30:34.1,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
45:32.7,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
45:48.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
46:04.5,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
46:21.2,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
46:37.9,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
48:42.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
48:59.3,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
49:30.7,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
50:01.2,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
50:33.9,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
51:06.3,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
54:24.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
57:39.1,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
58:55.2,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
04:00.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
04:31.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
07:31.8,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
07:49.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
08:22.6,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
08:22.7,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
08:39.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
11:16.8,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
11:36.2,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
11:52.7,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
12:26.1,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
16:23.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
17:22.9,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
33:55.1,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
33:55.3,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
34:18.3,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
35:37.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
35:53.6,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
37:38.8,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
38:30.6,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
41:45.2,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
42:08.7,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
48:09.9,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
50:58.2,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
51:13.3,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
57:41.8,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
57:41.9,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
58:22.8,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
58:23.9,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
58:26.8,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
01:25.7,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
01:47.1,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
10:30.1,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
13:10.1,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
49:25.4,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
52:46.6,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
42:31.5,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
43:15.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
48:10.3,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
48:24.6,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
53:24.9,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
53:48.1,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
57:25.2,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
58:28.7,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
59:53.1,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
01:15.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
02:05.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
02:21.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
29:56.2,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
30:12.6,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
33:37.3,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
34:20.5,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
38:11.6,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
40:06.8,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
42:38.0,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
44:24.8,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
45:22.2,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
22:07.8,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
23:54.6,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
24:14.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
24:38.2,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
25:10.7,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
26:29.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
26:29.8,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
28:07.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
29:08.8,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
30:06.6,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
36:53.2,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
38:42.9,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
40:14.3,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
40:14.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
41:07.7,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
42:07.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
46:57.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
47:13.4,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
48:46.6,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
50:50.3,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
14:54.4,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
15:22.2,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
23:29.4,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
26:50.3,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
34:13.2,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
35:03.7,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
36:31.1,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
37:07.0,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
28:31.3,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
29:40.9,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
31:33.5,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
22:46.0,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
28:16.6,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
29:36.2,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
30:25.0,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
30:51.5,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
31:42.9,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
32:32.3,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
32:59.4,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
37:46.2,2001:7da8:a740:::,LET6OEYL42RUMUPW8ZZ5US,7,WEB_ID,android
50:43.9,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
05:49.5,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
06:18.3,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
07:27.8,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
09:16.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
12:19.8,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
14:03.9,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
18:48.6,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
27:49.5,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
29:16.0,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
29:44.1,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
30:02.7,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
30:16.5,134.145.42.138,Y_EV2J24PHL0DD3KEI3ZJ5,7,WEB_ID,android
